student_id,company_id,cgpa_normalized,10th_normalized,12th_normalized,active_backlogs,dept_match,required_skills_match_ratio,preferred_skills_match_ratio,total_internship_months,max_internship_tier,num_projects,max_project_complexity,meets_project_complexity,num_global_premium_certs,num_global_standard_certs,num_national_certs,meets_cert_tier,num_papers,max_paper_tier,num_advanced_skills,num_verified_skills
SRM_TWO_055,TFJ003,0.8880000000000001,0.797,0.759,1,1,0.0,1.0,3.0,2,2,2,1,0,3,0,1,0,0,4,5
SRM_TWO_056,TFJ003,0.769,0.64,0.902,1,1,0.0,1.0,3.0,3,2,3,1,1,0,1,1,0,0,2,4
SRM_TWO_057,TFJ003,0.751,0.75,0.9690000000000001,1,1,0.0,1.0,5.0,4,2,3,1,1,1,1,1,0,0,5,6
SRM_TWO_058,TFJ003,0.662,0.99,0.632,2,0,0.0,1.0,1.0,4,5,3,1,0,2,0,1,0,0,5,4
SRM_TWO_059,TFJ003,0.704,0.828,0.7120000000000001,1,0,0.0,1.0,1.0,5,5,3,1,1,0,0,1,0,0,3,6
SRM_TWO_060,TFJ003,0.514,0.47,0.649,1,1,0.0,1.0,9.0,3,5,3,1,0,1,0,1,0,0,1,6
SRM_TWO_061,TFJ003,0.882,0.99,0.74,1,1,0.0,1.0,6.0,3,5,3,1,2,1,0,1,0,0,4,4
SRM_TWO_062,TFJ003,0.833,0.6890000000000001,0.6609999999999999,1,1,0.0,1.0,3.0,5,5,3,1,0,2,0,1,0,0,2,4
SRM_TWO_063,TFJ003,0.72,0.9129999999999999,0.63,1,0,0.0,1.0,6.0,4,2,3,1,1,1,0,1,0,0,2,3
SRM_TWO_064,TFJ003,0.74,0.99,0.613,1,1,0.0,1.0,1.0,3,5,3,1,1,1,1,1,0,0,2,5
SRM_TWO_065,TFJ003,0.6990000000000001,0.799,0.679,1,1,0.0,1.0,7.0,5,5,3,1,2,1,0,1,0,0,2,6
SRM_TWO_066,TFJ003,0.766,0.909,0.8759999999999999,1,0,0.0,1.0,3.0,3,2,3,1,0,0,4,1,0,0,2,6
SRM_TWO_067,TFJ003,0.9650000000000001,0.765,0.7929999999999999,1,1,0.0,1.0,2.0,5,5,3,1,1,3,0,1,0,0,4,4
SRM_TWO_068,TFJ003,0.6980000000000001,0.903,0.8009999999999999,1,1,0.0,1.0,6.0,4,5,3,1,3,1,0,1,0,0,2,6
SRM_TWO_069,TFJ003,0.567,0.965,0.99,1,1,0.0,1.0,2.0,2,2,2,1,1,1,1,1,0,0,2,3
SRM_TWO_070,TFJ003,0.564,0.818,0.858,1,1,0.0,1.0,9.0,5,2,3,1,1,0,0,1,0,0,2,6
SRM_TWO_071,TFJ003,0.8789999999999999,0.655,0.821,1,1,0.0,1.0,1.0,4,2,3,1,0,2,0,1,0,0,3,4
SRM_TWO_072,TFJ003,0.826,0.6779999999999999,0.805,1,1,0.0,1.0,2.0,4,3,2,1,2,0,0,1,0,0,4,6
SRM_TWO_073,TFJ003,0.917,0.883,0.915,1,1,0.0,1.0,2.0,2,5,3,1,1,0,1,1,0,0,3,6
SRM_TWO_074,TFJ003,0.609,0.9670000000000001,0.59,1,0,0.0,1.0,6.0,2,5,3,1,1,1,2,1,0,0,2,5
SRM_TWO_075,TFJ003,0.735,0.868,0.8220000000000001,1,0,0.0,1.0,3.0,4,2,2,1,1,0,0,1,0,0,2,4
SRM_TWO_076,TFJ003,0.7190000000000001,0.7190000000000001,0.763,1,1,0.0,1.0,6.0,2,3,1,1,1,0,0,1,0,0,4,5
SRM_TWO_077,TFJ003,0.8310000000000001,0.856,0.72,2,1,0.0,1.0,3.0,5,2,3,1,0,1,0,1,0,0,3,4
SRM_TWO_078,TFJ003,0.651,0.828,0.7829999999999999,1,1,0.0,1.0,3.0,5,3,2,1,2,0,1,1,0,0,1,5
SRM_TWO_079,TFJ003,0.705,0.63,0.633,1,1,0.0,1.0,6.0,3,5,3,1,0,1,2,1,0,0,4,6
SRM_TWO_080,TFJ003,0.637,0.755,0.94,1,1,0.0,1.0,1.0,3,2,3,1,0,1,0,1,0,0,4,4
SRM_TWO_081,TFJ003,0.9189999999999999,0.946,0.917,1,1,0.0,1.0,3.0,2,2,2,1,1,1,1,1,0,0,2,5
SRM_TWO_082,TFJ003,0.607,0.631,0.7759999999999999,2,1,0.0,1.0,3.0,2,5,2,1,1,0,0,1,0,0,1,7
SRM_TWO_083,TFJ003,0.8550000000000001,0.757,0.99,1,1,0.0,1.0,8.0,5,2,2,1,1,1,1,1,0,0,3,4
SRM_TWO_084,TFJ003,0.779,0.655,0.8240000000000001,2,1,0.0,1.0,9.0,3,2,1,1,0,1,0,1,0,0,5,6
SRM_TWO_085,TFJ003,0.8310000000000001,0.809,0.767,1,1,0.0,1.0,5.0,5,5,3,1,0,0,1,1,0,0,6,6
SRM_TWO_086,TFJ003,0.753,0.8170000000000001,0.618,1,1,0.0,1.0,9.0,5,3,2,1,0,2,2,1,0,0,3,5
SRM_TWO_087,TFJ003,0.8160000000000001,0.514,0.675,1,1,0.0,1.0,8.0,4,3,3,1,0,1,2,1,0,0,1,7
SRM_TWO_088,TFJ003,0.744,0.7170000000000001,0.99,1,1,0.0,1.0,6.0,3,3,3,1,2,0,1,1,0,0,4,6
SRM_TWO_089,TFJ003,0.835,0.893,0.8240000000000001,2,1,0.0,1.0,1.0,4,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_090,TFJ003,0.849,0.97,0.7440000000000001,1,1,0.0,1.0,1.0,2,3,3,1,0,0,1,1,0,0,1,6
SRM_TWO_091,TFJ003,0.8960000000000001,0.787,0.846,1,1,0.0,1.0,4.0,2,5,3,1,0,2,0,1,0,0,3,5
SRM_TWO_092,TFJ003,0.726,0.785,0.846,2,1,0.0,1.0,3.0,5,2,1,1,1,0,0,1,0,0,2,5
SRM_TWO_093,TFJ003,0.696,0.642,0.9359999999999999,2,1,0.0,1.0,3.0,5,5,3,1,1,0,0,1,0,0,3,4
SRM_TWO_094,TFJ003,0.9470000000000001,0.706,0.807,2,1,0.0,1.0,8.0,5,5,3,1,0,1,1,1,0,0,4,5
SRM_TWO_095,TFJ003,0.6900000000000001,0.5589999999999999,0.615,1,1,0.0,1.0,8.0,4,2,3,1,2,1,1,1,0,0,6,4
SRM_TWO_096,TFJ003,0.8470000000000001,0.7170000000000001,0.715,1,1,0.0,1.0,3.0,5,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_097,TFJ003,0.9289999999999999,0.805,0.816,2,1,0.0,1.0,6.0,3,3,3,1,1,3,0,1,0,0,3,7
SRM_TWO_098,TFJ003,0.6769999999999999,0.726,0.7659999999999999,1,1,0.0,1.0,1.0,2,2,3,1,0,0,1,1,0,0,3,3
SRM_TWO_099,TFJ003,0.8019999999999999,0.773,0.92,1,1,0.0,1.0,8.0,5,5,3,1,2,0,2,1,0,0,2,4
SRM_TWO_100,TFJ003,0.8039999999999999,0.7809999999999999,0.99,1,0,0.0,1.0,7.0,4,5,3,1,1,2,1,1,0,0,4,4
SRM_TWO_101,TFJ003,0.779,0.807,0.5589999999999999,1,1,0.0,1.0,6.0,4,5,3,1,3,1,0,1,0,0,5,3
SRM_TWO_102,TFJ003,0.986,0.861,0.68,2,1,0.0,1.0,3.0,4,5,3,1,0,2,0,1,0,0,1,4
SRM_TWO_103,TFJ003,0.9039999999999999,0.75,0.8320000000000001,1,1,0.0,1.0,7.0,5,5,3,1,1,2,0,1,0,0,3,6
SRM_TWO_104,TFJ003,0.6719999999999999,0.638,0.47100000000000003,1,1,0.0,1.0,12.0,3,5,3,1,0,1,0,1,0,0,1,5
SRM_TWO_105,TFJ003,0.8119999999999999,0.726,0.6609999999999999,1,1,0.0,1.0,3.0,5,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_106,TFJ003,0.8109999999999999,0.599,0.7440000000000001,1,1,0.0,1.0,2.0,2,5,3,1,1,1,1,1,0,0,4,7
SRM_TWO_107,TFJ003,0.8019999999999999,0.703,0.973,2,1,0.0,1.0,1.0,4,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_108,TFJ003,0.758,0.638,0.7909999999999999,1,1,0.0,1.0,1.0,3,5,3,1,0,1,1,1,0,0,2,5
SRM_TWO_109,TFJ003,0.603,0.47,0.795,1,1,0.0,1.0,1.0,2,5,3,1,1,1,0,1,0,0,4,4
SRM_TWO_110,TFJ003,0.683,0.8440000000000001,0.82,1,1,0.0,1.0,5.0,5,2,3,1,1,1,0,1,0,0,4,5
SRM_TWO_111,TFJ003,0.78,0.97,0.9690000000000001,2,1,0.0,1.0,2.0,4,5,2,1,0,2,0,1,0,0,5,3
SRM_TWO_112,TFJ003,0.849,0.809,0.47100000000000003,1,1,0.0,1.0,1.0,2,2,2,1,1,2,0,1,0,0,3,5
SRM_TWO_113,TFJ003,0.6799999999999999,0.99,0.818,1,0,0.0,1.0,1.0,3,2,3,1,1,0,2,1,0,0,4,7
SRM_TWO_114,TFJ003,0.951,0.878,0.965,1,1,0.0,1.0,2.0,4,5,3,1,1,1,1,1,0,0,3,5
SRM_TWO_115,TFJ003,0.6980000000000001,0.9329999999999999,0.55,2,1,0.0,1.0,4.0,4,2,3,1,2,0,1,1,0,0,3,7
SRM_TWO_116,TFJ003,0.897,0.573,0.7070000000000001,2,1,0.0,1.0,3.0,5,2,3,1,0,0,1,1,0,0,4,7
SRM_TWO_117,TFJ003,0.77,0.919,0.769,2,0,0.0,1.0,1.0,5,2,3,1,2,1,1,1,0,0,6,6
SRM_TWO_118,TFJ003,0.9550000000000001,0.6779999999999999,0.795,1,1,0.0,1.0,8.0,3,2,3,1,0,0,1,1,0,0,0,5
SRM_TWO_119,TFJ003,0.8089999999999999,0.6679999999999999,0.821,1,1,0.0,1.0,1.0,3,5,3,1,1,0,0,1,0,0,2,5
SRM_TWO_120,TFJ003,0.9189999999999999,0.773,0.5579999999999999,1,0,0.0,1.0,9.0,5,2,3,1,2,0,1,1,0,0,5,5
SRM_TWO_121,TFJ003,0.653,0.772,0.69,1,1,0.0,1.0,7.0,5,3,3,1,1,1,0,1,0,0,1,5
SRM_TWO_122,TFJ003,0.8960000000000001,0.868,0.94,1,1,0.0,1.0,12.0,5,3,2,1,1,2,1,1,0,0,3,5
SRM_TWO_123,TFJ003,0.8560000000000001,0.75,0.856,1,1,0.0,1.0,9.0,5,2,2,1,1,0,2,1,0,0,3,3
SRM_TWO_124,TFJ003,0.992,0.828,0.721,1,1,0.0,1.0,6.0,2,5,2,1,1,0,0,1,0,0,2,6
SRM_TWO_125,TFJ003,0.671,0.6809999999999999,0.883,1,1,0.0,1.0,2.0,3,5,3,1,0,0,1,1,0,0,2,5
SRM_TWO_126,TFJ003,0.7230000000000001,0.706,0.8290000000000001,2,1,0.0,1.0,9.0,5,2,2,1,1,0,0,1,0,0,2,6
SRM_TWO_127,TFJ003,0.805,0.9129999999999999,0.618,1,1,0.0,1.0,6.0,3,2,3,1,1,2,0,1,0,0,3,4
SRM_TWO_128,TFJ003,0.737,0.932,0.903,2,0,0.0,1.0,2.0,3,3,3,1,2,0,0,1,0,0,5,6
SRM_TWO_129,TFJ003,0.772,0.6890000000000001,0.7929999999999999,1,1,0.0,1.0,2.0,3,3,3,1,0,1,1,1,0,0,1,5
SRM_TWO_130,TFJ003,0.8460000000000001,0.513,0.755,1,1,0.0,1.0,7.0,5,5,3,1,0,1,0,1,0,0,5,5
SRM_TWO_131,TFJ003,0.6900000000000001,0.878,0.7340000000000001,1,0,0.0,1.0,1.0,3,5,3,1,1,1,0,1,0,0,3,2
SRM_TWO_132,TFJ003,0.833,0.638,0.742,1,1,0.0,1.0,9.0,4,5,3,1,2,0,1,1,0,0,3,2
SRM_TWO_133,TFJ003,0.837,0.818,0.73,1,1,0.0,1.0,3.0,5,2,2,1,0,3,0,1,0,0,2,6
SRM_TWO_134,TFJ003,0.75,0.9129999999999999,0.588,1,1,0.0,1.0,3.0,5,5,3,1,1,0,0,1,0,0,3,4
SRM_TWO_135,TFJ003,0.742,0.8270000000000001,0.96,1,1,0.0,1.0,12.0,5,2,3,1,1,1,0,1,0,0,3,6
SRM_TWO_136,TFJ003,0.606,0.812,0.649,1,1,0.0,1.0,3.0,2,2,2,1,0,1,1,1,0,0,4,7
SRM_TWO_137,TFJ003,0.8210000000000001,0.608,0.99,2,1,0.0,1.0,5.0,5,5,3,1,1,1,0,1,0,0,4,7
SRM_TWO_138,TFJ003,0.868,0.855,0.6920000000000001,1,1,0.0,1.0,2.0,4,2,2,1,0,0,2,1,0,0,0,6
SRM_TWO_139,TFJ003,0.908,0.805,0.845,1,1,0.0,1.0,1.0,3,5,3,1,1,1,0,1,0,0,2,6
SRM_TWO_140,TFJ003,0.716,0.634,0.762,1,1,0.0,1.0,5.0,5,5,2,1,2,0,0,1,0,0,3,6
SRM_TWO_141,TFJ003,0.842,0.773,0.863,1,1,0.0,1.0,5.0,5,5,3,1,1,1,0,1,0,0,3,6
SRM_TWO_142,TFJ003,0.6769999999999999,0.94,0.606,1,1,0.0,1.0,3.0,2,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_143,TFJ003,0.651,0.767,0.736,1,1,0.0,1.0,7.0,3,2,3,1,2,0,1,1,0,0,1,6
SRM_TWO_144,TFJ003,0.5660000000000001,0.853,0.7440000000000001,1,1,0.0,1.0,1.0,3,5,3,1,1,0,0,1,0,0,3,6
SRM_TWO_145,TFJ003,0.783,0.6829999999999999,0.816,1,0,0.0,1.0,8.0,5,2,2,1,1,0,1,1,0,0,3,4
SRM_TWO_146,TFJ003,0.6559999999999999,0.919,0.669,2,0,0.0,1.0,6.0,5,5,2,1,0,1,0,1,0,0,2,6
SRM_TWO_147,TFJ003,0.621,0.706,0.637,2,1,0.0,1.0,8.0,4,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_148,TFJ003,0.743,0.892,0.6609999999999999,2,1,0.0,1.0,5.0,4,3,2,1,1,1,0,1,0,0,3,4
SRM_TWO_149,TFJ003,0.833,0.47,0.8320000000000001,1,1,0.0,1.0,5.0,5,2,2,1,1,2,0,1,0,0,3,5
SRM_TWO_150,TFJ003,0.688,0.705,0.8320000000000001,1,1,0.0,1.0,1.0,2,5,3,1,2,1,1,1,0,0,4,3
SRM_TWO_151,TFJ003,0.696,0.99,0.8220000000000001,1,1,0.0,1.0,2.0,4,5,3,1,2,1,1,1,0,0,3,5
SRM_TWO_152,TFJ003,0.557,0.7070000000000001,0.653,1,1,0.0,1.0,3.0,4,5,3,1,1,0,0,1,0,0,4,6
SRM_TWO_153,TFJ003,0.844,0.599,0.613,2,1,0.0,1.0,6.0,4,2,3,1,0,1,0,1,0,0,3,1
SRM_TWO_154,TFJ003,0.8099999999999999,0.514,0.649,1,1,0.0,1.0,4.0,4,5,3,1,0,1,0,1,0,0,4,3
SRM_TWO_155,TFJ003,0.906,0.9309999999999999,0.99,2,1,0.0,1.0,3.0,3,5,3,1,0,0,0,1,0,0,2,4
SRM_TWO_156,TFJ003,0.9970000000000001,0.8490000000000001,0.722,1,0,0.0,1.0,4.0,5,5,3,1,0,1,0,1,0,0,1,5
SRM_TWO_157,TFJ003,0.558,0.614,0.35600000000000004,1,1,0.0,1.0,12.0,4,2,2,1,2,1,0,1,0,0,4,8
SRM_TWO_158,TFJ003,0.8380000000000001,0.721,0.782,1,1,0.0,1.0,1.0,4,5,3,1,3,0,1,1,0,0,6,6
SRM_TWO_159,TFJ003,0.645,0.965,0.68,1,1,0.0,1.0,1.0,4,5,3,1,0,1,0,1,0,0,2,5
SRM_TWO_160,TFJ003,0.5980000000000001,0.8170000000000001,0.868,1,1,0.0,1.0,2.0,5,2,3,1,0,1,1,1,0,0,3,4
SRM_TWO_161,TFJ003,0.687,0.757,0.662,1,1,0.0,1.0,2.0,5,5,3,1,0,1,1,1,0,0,2,2
SRM_TWO_162,TFJ003,0.708,0.8270000000000001,0.858,2,1,0.0,1.0,5.0,4,2,2,1,0,0,1,1,0,0,4,5
SRM_TWO_163,TFJ003,0.8009999999999999,0.755,0.922,1,0,0.0,1.0,8.0,4,5,3,1,1,2,0,1,0,0,6,7
SRM_TWO_164,TFJ003,0.5599999999999999,0.5539999999999999,0.52,2,1,0.0,1.0,5.0,4,5,2,1,0,2,1,1,0,0,5,4
SRM_TWO_165,TFJ003,0.48,0.805,0.722,2,0,0.0,1.0,3.0,4,5,3,1,1,1,1,1,0,0,4,5
SRM_TWO_166,TFJ003,0.85,0.733,0.922,1,1,0.0,1.0,9.0,5,5,3,1,0,1,1,1,0,0,3,5
SRM_TWO_167,TFJ003,0.626,0.99,0.735,1,1,0.0,1.0,6.0,3,5,3,1,0,1,2,1,0,0,3,6
SRM_TWO_168,TFJ003,0.827,0.932,0.721,1,1,0.0,1.0,12.0,4,2,1,1,1,0,0,1,0,0,2,4
SRM_TWO_169,TFJ003,0.7969999999999999,0.608,0.799,1,1,0.0,1.0,2.0,2,2,3,1,0,0,1,1,0,0,5,3
SRM_TWO_170,TFJ003,0.883,0.892,0.6609999999999999,1,1,0.0,1.0,3.0,2,5,3,1,2,1,0,1,0,0,3,4
SRM_TWO_171,TFJ003,0.782,0.946,0.8759999999999999,1,1,0.0,1.0,2.0,4,5,2,1,2,1,0,1,0,0,3,6
SRM_TWO_172,TFJ003,0.763,0.99,0.8320000000000001,1,1,0.0,1.0,2.0,5,3,3,1,0,2,0,1,0,0,5,6
SRM_TWO_173,TFJ003,0.788,0.99,0.818,1,1,0.0,1.0,9.0,5,5,3,1,1,0,0,1,0,0,2,5
SRM_TWO_174,TFJ003,0.924,0.745,0.866,2,0,0.0,1.0,3.0,5,2,3,1,0,0,0,1,0,0,1,5
SRM_TWO_175,TFJ003,0.632,0.63,0.779,1,1,0.0,1.0,4.0,5,5,3,1,0,0,0,1,0,0,2,2
SRM_TWO_176,TFJ003,0.714,0.868,0.9359999999999999,1,1,0.0,1.0,1.0,5,5,3,1,2,0,1,1,0,0,3,5
SRM_TWO_177,TFJ003,0.6519999999999999,0.703,0.8109999999999999,1,1,0.0,1.0,12.0,4,5,3,1,0,0,1,1,0,0,3,5
SRM_TWO_178,TFJ003,0.631,0.721,0.8029999999999999,2,1,0.0,1.0,8.0,4,2,2,1,0,0,0,1,0,0,1,4
SRM_TWO_179,TFJ003,0.7769999999999999,0.853,0.861,1,1,0.0,1.0,3.0,5,2,2,1,0,1,1,1,0,0,3,4
SRM_TWO_180,TFJ003,0.9259999999999999,0.797,0.775,1,0,0.0,1.0,2.0,3,5,3,1,1,1,0,1,0,0,3,6
SRM_TWO_181,TFJ003,0.8019999999999999,0.753,0.917,1,1,0.0,1.0,4.0,3,5,3,1,2,1,1,1,0,0,3,6
SRM_TWO_182,TFJ003,0.794,0.8440000000000001,0.682,1,1,0.0,1.0,8.0,2,2,2,1,1,2,1,1,0,0,4,7
SRM_TWO_183,TFJ003,0.8480000000000001,0.99,0.807,1,1,0.0,1.0,4.0,5,2,1,1,0,0,1,1,0,0,3,2
SRM_TWO_184,TFJ003,0.794,0.7609999999999999,0.9359999999999999,1,1,0.0,1.0,1.0,5,5,3,1,2,0,0,1,0,0,3,5
SRM_TWO_185,TFJ003,0.89,0.804,0.784,2,1,0.0,1.0,2.0,3,5,3,1,0,2,0,1,0,0,1,5
SRM_TWO_186,TFJ003,0.9359999999999999,0.87,0.929,1,1,0.0,1.0,1.0,3,5,3,1,0,1,0,1,0,0,3,3
SRM_TWO_187,TFJ003,0.8160000000000001,0.514,0.6970000000000001,1,1,0.0,1.0,2.0,5,3,3,1,2,0,0,1,0,0,3,6
SRM_TWO_188,TFJ003,0.8029999999999999,0.642,0.754,1,1,0.0,1.0,2.0,3,2,2,1,1,0,1,1,0,0,0,7
SRM_TWO_189,TFJ003,0.817,0.773,0.807,1,1,0.0,1.0,6.0,5,2,2,1,0,0,0,1,0,0,4,4
SRM_TWO_190,TFJ003,0.752,0.682,0.6709999999999999,1,1,0.0,1.0,1.0,3,2,3,1,2,0,0,1,0,0,4,4
SRM_TWO_191,TFJ003,0.7929999999999999,0.8220000000000001,0.6679999999999999,2,0,0.0,1.0,1.0,5,5,3,1,2,1,0,1,0,0,0,4
SRM_TWO_192,TFJ003,0.8640000000000001,0.932,0.7979999999999999,1,1,0.0,1.0,3.0,3,5,3,1,0,1,0,1,0,0,3,5
SRM_TWO_193,TFJ003,0.945,0.755,0.6,1,1,0.0,1.0,3.0,3,2,3,1,1,2,0,1,0,0,3,6
SRM_TWO_194,TFJ003,0.844,0.753,0.8340000000000001,1,1,0.0,1.0,1.0,5,3,3,1,1,2,0,1,0,0,2,4
SRM_TWO_195,TFJ003,0.721,0.721,0.6779999999999999,1,1,0.0,1.0,3.0,2,5,3,1,0,0,1,1,0,0,2,5
SRM_TWO_196,TFJ003,0.761,0.8490000000000001,0.722,1,1,0.0,1.0,3.0,4,3,3,1,2,0,1,1,0,0,0,2
SRM_TWO_197,TFJ003,0.762,0.902,0.66,2,1,0.0,1.0,2.0,3,2,2,1,1,1,1,1,0,0,1,2
SRM_TWO_198,TFJ003,0.9480000000000001,0.8270000000000001,0.7070000000000001,1,1,0.0,1.0,1.0,4,5,3,1,0,0,1,1,0,0,1,4
SRM_TWO_199,TFJ003,0.788,0.99,0.684,2,1,0.0,1.0,1.0,5,2,3,1,2,1,0,1,0,0,7,8
SRM_TWO_200,TFJ003,0.9179999999999999,0.669,0.902,1,1,0.0,1.0,1.0,3,2,3,1,0,3,0,1,0,0,0,7
SRM_TAB_001,TFJ003,0.613,0.6679999999999999,0.6,1,0,0.0,1.0,5.0,3,2,3,1,1,0,1,1,0,0,2,3
SRM_TAB_001_V2,TFJ003,0.613,0.6679999999999999,0.6,1,1,0.0,1.0,3.0,4,2,1,1,3,1,0,1,0,0,3,3
SRM_TAB_002,TFJ003,0.767,0.703,0.852,0,1,0.2,1.0,1.0,3,2,3,1,1,1,2,1,0,0,3,3
SRM_TAB_002_V2,TFJ003,0.767,0.703,0.852,0,0,0.2,1.0,6.0,5,2,1,1,3,0,1,1,0,0,0,4
SRM_TAB_003,TFJ003,0.805,0.883,0.8340000000000001,0,1,0.0,1.0,0.0,0,2,2,1,1,2,0,1,0,0,2,6
SRM_TAB_003_V2,TFJ003,0.805,0.883,0.8340000000000001,0,1,0.0,1.0,0.0,0,2,1,1,3,1,0,1,0,0,2,6
SRM_TAB_004,TFJ003,0.648,0.59,0.659,0,1,0.0,1.0,0.0,0,3,3,1,1,0,1,1,0,0,5,3
SRM_TAB_004_V2,TFJ003,0.648,0.59,0.659,0,1,0.0,1.0,0.0,0,3,3,1,1,0,1,1,0,0,5,5
SRM_TAB_005,TFJ003,0.9640000000000001,0.99,0.99,0,1,0.0,1.0,1.0,2,2,2,1,3,0,0,1,0,0,4,8
SRM_TAB_005_V2,TFJ003,0.9640000000000001,0.99,0.99,0,1,0.0,1.0,3.0,4,2,1,1,0,1,2,1,0,0,3,7
SRM_TAB_006,TFJ003,0.754,0.853,0.7609999999999999,1,1,0.4,1.0,0.0,0,2,3,1,2,0,0,1,0,0,3,7
SRM_TAB_006_V2,TFJ003,0.754,0.853,0.7609999999999999,1,1,0.4,1.0,0.0,0,2,2,1,0,1,0,1,0,0,6,4
SRM_TAB_007,TFJ003,0.611,0.624,0.5589999999999999,0,0,0.0,1.0,2.0,5,2,3,1,1,0,0,1,0,0,1,4
SRM_TAB_007_V2,TFJ003,0.611,0.624,0.5589999999999999,0,0,0.0,1.0,3.0,2,2,3,1,0,0,1,1,0,0,4,4
SRM_TAB_008,TFJ003,0.913,0.892,0.922,0,1,0.0,1.0,6.0,2,3,2,1,1,2,0,1,0,0,2,4
SRM_TAB_008_V2,TFJ003,0.913,0.892,0.922,0,1,0.0,1.0,2.0,3,3,3,1,0,0,1,1,0,0,1,6
SRM_TAB_009,TFJ003,0.788,0.878,0.9359999999999999,0,1,0.2,1.0,5.0,4,2,3,1,1,0,0,1,0,0,1,2
SRM_TAB_009_V2,TFJ003,0.788,0.878,0.9359999999999999,0,1,0.2,1.0,12.0,3,2,2,1,0,0,1,1,0,0,1,4
SRM_TAB_010,TFJ003,0.702,0.638,0.763,0,1,0.2,1.0,6.0,5,2,3,1,3,1,0,1,0,0,2,4
SRM_TAB_010_V2,TFJ003,0.702,0.638,0.763,0,1,0.2,1.0,6.0,4,2,3,1,3,0,0,1,0,0,0,3
SRM_TAB_011,TFJ003,0.8300000000000001,0.868,0.79,0,1,0.2,1.0,0.0,0,2,1,1,1,2,0,1,0,0,2,4
SRM_TAB_011_V2,TFJ003,0.8300000000000001,0.868,0.79,0,1,0.2,1.0,0.0,0,2,3,1,3,0,0,1,0,0,5,6
SRM_TAB_012,TFJ003,0.9259999999999999,0.853,0.99,0,1,0.0,1.0,0.0,0,2,2,1,1,2,0,1,0,0,5,4
SRM_TAB_012_V2,TFJ003,0.9259999999999999,0.853,0.99,0,1,0.0,1.0,0.0,0,2,3,1,1,1,0,1,0,0,1,3
SRM_TAB_013,TFJ003,0.829,0.711,0.778,0,1,0.2,1.0,1.0,3,2,3,1,0,0,1,1,0,0,3,7
SRM_TAB_013_V2,TFJ003,0.829,0.711,0.778,0,1,0.2,1.0,3.0,5,2,1,1,0,0,1,1,0,0,2,8
SRM_TAB_014,TFJ003,0.8949999999999999,0.917,0.917,0,1,0.2,1.0,0.0,0,3,2,1,0,0,0,1,0,0,2,4
SRM_TAB_014_V2,TFJ003,0.8949999999999999,0.917,0.917,0,1,0.2,1.0,0.0,0,3,3,1,2,1,0,1,0,0,3,5
SRM_TAB_015,TFJ003,0.743,0.789,0.7070000000000001,1,1,0.2,1.0,0.0,0,2,3,1,1,1,2,1,0,0,0,5
SRM_TAB_015_V2,TFJ003,0.743,0.789,0.7070000000000001,1,1,0.2,1.0,0.0,0,2,3,1,1,1,0,1,0,0,3,4
SRM_TAB_016,TFJ003,0.6759999999999999,0.746,0.618,0,1,0.2,1.0,1.0,3,2,2,1,2,0,0,1,0,0,3,3
SRM_TAB_016_V2,TFJ003,0.6759999999999999,0.746,0.618,0,1,0.2,1.0,2.0,4,2,2,1,1,1,0,1,0,0,4,4
SRM_TAB_017,TFJ003,0.8220000000000001,0.87,0.838,0,1,0.2,1.0,0.0,0,2,3,1,0,1,2,1,0,0,3,8
SRM_TAB_017_V2,TFJ003,0.8220000000000001,0.87,0.838,0,1,0.2,1.0,0.0,0,2,2,1,1,1,0,1,0,0,3,7
SRM_TAB_018,TFJ003,0.773,0.6890000000000001,0.763,1,1,0.0,1.0,3.0,3,3,3,1,0,1,1,1,0,0,4,7
SRM_TAB_018_V2,TFJ003,0.773,0.6890000000000001,0.763,1,1,0.0,1.0,1.0,5,3,3,1,1,2,0,1,0,0,2,8
SRM_TAB_019,TFJ003,0.615,0.573,0.6409999999999999,0,1,0.2,1.0,0.0,0,3,3,1,2,2,0,1,0,0,4,1
SRM_TAB_019_V2,TFJ003,0.615,0.573,0.6409999999999999,0,1,0.2,1.0,0.0,0,3,3,1,1,1,0,1,0,0,1,2
SRM_TAB_020,TFJ003,0.705,0.773,0.679,0,0,0.2,1.0,2.0,2,2,3,1,1,1,0,1,0,0,2,7
SRM_TAB_020_V2,TFJ003,0.705,0.773,0.679,0,0,0.2,1.0,3.0,5,2,3,1,0,1,1,1,0,0,4,8
SRM_TAB_021,TFJ003,0.712,0.7190000000000001,0.778,0,1,0.0,1.0,3.0,3,3,2,1,1,2,1,1,0,0,2,2
SRM_TAB_021_V2,TFJ003,0.712,0.7190000000000001,0.778,0,1,0.0,1.0,2.0,3,3,2,1,2,0,1,1,0,0,2,2
SRM_TAB_022,TFJ003,0.696,0.599,0.57,0,1,0.2,1.0,0.0,0,3,3,1,1,1,1,1,0,0,2,6
SRM_TAB_022_V2,TFJ003,0.696,0.599,0.57,0,1,0.2,1.0,0.0,0,3,3,1,2,1,0,1,0,0,2,5
