student_id,skill_name,proficiency,verified
SRM_TAB_112,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_112,"{'skill_name': 'Languages C++', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_112,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_112,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_112,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_112,"{'skill_name': 'Backend & Systems FastAPI', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_112,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_112,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_113,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_113,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_113,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_113,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_113,"{'skill_name': 'Backend & Systems Simulink', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_113,"{'skill_name': 'ML & Data CFD', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_113,"{'skill_name': 'Databases & Cloud AWS', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_113,"{'skill_name': 'Tools Linux', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_114,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_114,"{'skill_name': 'Languages TypeScript', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_114,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_114,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_114,"{'skill_name': 'PHP', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_114,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_114,"{'skill_name': 'React', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_114,"{'skill_name': 'Spring Boot', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_115,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_115,"{'skill_name': 'Languages R', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_115,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_115,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_115,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_115,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_115,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_115,"{'skill_name': 'ML & Data Power BI', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_116,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_116,"{'skill_name': 'Languages C++', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_116,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_116,"{'skill_name': 'Lua', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_116,"{'skill_name': 'C#', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_116,"{'skill_name': 'Backend & Systems Unity', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_116,"{'skill_name': 'Unreal Engine', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_116,"{'skill_name': 'Godot', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_117,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_117,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_117,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_117,"{'skill_name': 'Kotlin', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_117,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_117,"{'skill_name': 'Backend & Systems FastAPI', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_117,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_117,"{'skill_name': 'Node.js', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_118,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_118,"{'skill_name': 'Languages C++', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_118,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_118,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_118,"{'skill_name': 'Backend & Systems Verilog', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_118,"{'skill_name': 'Raspberry Pi', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_118,"{'skill_name': 'VHDL', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_118,"{'skill_name': 'Arduino', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_119,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_119,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_119,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_119,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_119,"{'skill_name': 'Backend & Systems Raspberry Pi', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_119,"{'skill_name': 'VHDL', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_119,"{'skill_name': 'Arduino', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_119,"{'skill_name': 'Embedded C', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_120,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_120,"{'skill_name': 'Languages Java', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_120,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_120,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_120,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_120,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_120,"{'skill_name': 'ML & Data Scikit-learn', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_120,"{'skill_name': 'NumPy', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_121,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_121,"{'skill_name': 'Languages C', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_121,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_121,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_121,"{'skill_name': 'Backend & Systems PLC', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_121,"{'skill_name': 'ML & Data Excel', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_121,"{'skill_name': 'Data Analysis', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_121,"{'skill_name': 'Databases & Cloud SQL', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_122,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_122,"{'skill_name': 'Languages C++', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_122,"{'skill_name': 'Kotlin', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_122,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_122,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_122,"{'skill_name': 'Backend & Systems Flask', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_122,"{'skill_name': 'Real-time Systems', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_122,"{'skill_name': 'FastAPI', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_123,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_123,"{'skill_name': 'Languages TypeScript', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_123,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_123,"{'skill_name': 'PHP', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_123,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_123,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_123,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_123,"{'skill_name': 'Spring Boot', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_124,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_124,"{'skill_name': 'Languages Bash', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_124,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_124,"{'skill_name': 'Go', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_124,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_124,"{'skill_name': 'Backend & Systems Ansible', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_124,"{'skill_name': 'Terraform', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_124,"{'skill_name': 'Linux', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_125,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_125,"{'skill_name': 'Languages JavaScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_125,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_125,"{'skill_name': 'TypeScript', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_125,"{'skill_name': 'PHP', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_125,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_125,"{'skill_name': 'React', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_125,"{'skill_name': 'Spring Boot', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_126,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_126,"{'skill_name': 'Languages MATLAB', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_126,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_126,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_126,"{'skill_name': 'Backend & Systems Embedded C', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_126,"{'skill_name': 'Raspberry Pi', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_126,"{'skill_name': 'Verilog', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_126,"{'skill_name': 'Arduino', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_127,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_127,"{'skill_name': 'Languages TypeScript', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_127,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_127,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_127,"{'skill_name': 'PHP', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_127,"{'skill_name': 'Backend & Systems Spring Boot', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_127,"{'skill_name': 'React', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_127,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_128,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_128,"{'skill_name': 'Languages Java', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_128,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_128,"{'skill_name': 'Kotlin', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_128,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_128,"{'skill_name': 'Backend & Systems Node.js', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_128,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_128,"{'skill_name': 'Real-time Systems', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_129,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_129,"{'skill_name': 'Languages MATLAB', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_129,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_129,"{'skill_name': 'Backend & Systems Arduino', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_129,"{'skill_name': 'Embedded C', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_129,"{'skill_name': 'VHDL', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_129,"{'skill_name': 'SCADA', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_129,"{'skill_name': 'ML & Data Pandas', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_130,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_130,"{'skill_name': 'Languages C++', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_130,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_130,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_130,"{'skill_name': 'Backend & Systems Arduino', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_130,"{'skill_name': 'Verilog', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_130,"{'skill_name': 'Embedded C', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_130,"{'skill_name': 'Raspberry Pi', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_131,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_131,"{'skill_name': 'Languages C', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_131,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_131,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_131,"{'skill_name': 'Backend & Systems Arduino', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_131,"{'skill_name': 'Embedded C', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_131,"{'skill_name': 'Raspberry Pi', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_131,"{'skill_name': 'SCADA', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_132,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_132,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_132,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_132,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_132,"{'skill_name': 'PHP', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_132,"{'skill_name': 'Backend & Systems Node.js', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_132,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_132,"{'skill_name': 'Spring Boot', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_133,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_133,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_133,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_133,"{'skill_name': 'Bash', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_133,"{'skill_name': 'Backend & Systems Metasploit', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_133,"{'skill_name': 'Linux', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_133,"{'skill_name': 'Kali Linux', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_133,"{'skill_name': 'Network Security', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_134,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_134,"{'skill_name': 'Languages JavaScript', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_134,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_134,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_134,"{'skill_name': 'Kotlin', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_134,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_134,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_134,"{'skill_name': 'WebSockets', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_135,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_135,"{'skill_name': 'Languages Java', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_135,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_135,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_135,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_135,"{'skill_name': 'Backend & Systems Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_135,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_135,"{'skill_name': 'FastAPI', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_136,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_136,"{'skill_name': 'Languages JavaScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_136,"{'skill_name': 'Kotlin', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_136,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_136,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_136,"{'skill_name': 'Backend & Systems Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_136,"{'skill_name': 'Real-time Systems', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_136,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_137,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_137,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_137,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_137,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_137,"{'skill_name': 'Lua', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_137,"{'skill_name': 'Backend & Systems Unreal Engine', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_137,"{'skill_name': 'Unity', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_137,"{'skill_name': 'Godot', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_138,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_138,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_138,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_138,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_138,"{'skill_name': 'Backend & Systems Embedded C', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_138,"{'skill_name': 'VHDL', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_138,"{'skill_name': 'Verilog', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_138,"{'skill_name': 'Arduino', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_139,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_139,"{'skill_name': 'Languages Java', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_139,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_139,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_139,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_139,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_139,"{'skill_name': 'ML & Data Scikit-learn', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_139,"{'skill_name': 'Tableau', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_140,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_140,"{'skill_name': 'Languages Java', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_140,"{'skill_name': 'TypeScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_140,"{'skill_name': 'PHP', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_140,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_140,"{'skill_name': 'Backend & Systems Flask', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_140,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_140,"{'skill_name': 'Node.js', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_141,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_141,"{'skill_name': 'Languages SQL', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_141,"{'skill_name': 'Bash', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_141,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_141,"{'skill_name': 'Backend & Systems Nmap', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_141,"{'skill_name': 'Linux', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_141,"{'skill_name': 'Metasploit', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_141,"{'skill_name': 'Kali Linux', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_142,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_142,"{'skill_name': 'Languages C++', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_142,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_142,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_TAB_142,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_142,"{'skill_name': 'Backend & Systems FastAPI', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_142,"{'skill_name': 'Django', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_142,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_143,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_143,"{'skill_name': 'Languages SQL', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_143,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_143,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_143,"{'skill_name': 'Backend & Systems REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_143,"{'skill_name': 'Node.js', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_143,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_143,"{'skill_name': 'ML & Data Spark', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_144,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_144,"{'skill_name': 'Languages Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_144,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_144,"{'skill_name': 'Bash', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_144,"{'skill_name': 'Backend & Systems Kali Linux', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_144,"{'skill_name': 'Linux', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_144,"{'skill_name': 'Network Security', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_144,"{'skill_name': 'Metasploit', 'proficiency': 'Intermediate'}",Beginner,False
SRM_TAB_145,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_145,"{'skill_name': 'Languages C', 'proficiency': 'Intermediate'}",Advanced,False
SRM_TAB_145,"{'skill_name': 'Bash', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_145,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_145,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_145,"{'skill_name': 'Backend & Systems Linux', 'proficiency': 'Intermediate'}",Beginner,True
SRM_TAB_145,"{'skill_name': 'Network Security', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_145,"{'skill_name': 'Kali Linux', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_146,"{'skill_name': 'Category Technologies', 'proficiency': 'Intermediate'}",Advanced,True
SRM_TAB_146,"{'skill_name': 'Languages R', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_TAB_146,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,False
