student_id,candidate_skill,avg_eligibility_gain,max_eligibility_gain,n_companies_gained,baseline_avg_prob,n_skills_currently
SRM_TAB_098,Communication,-0.0025,0.0,0,0.1649,8
SRM_TAB_098,Leadership,-0.0023,0.0,0,0.1649,8
SRM_TAB_099,Python,-0.0125,0.29,2,0.2048,8
SRM_TAB_099,Java,0.0052,0.4996,4,0.2048,8
SRM_TAB_099,C,0.0033,0.4996,3,0.2048,8
SRM_TAB_099,C++,0.0014,0.4996,7,0.2048,8
SRM_TAB_099,JavaScript,-0.0239,0.1915,2,0.2048,8
SRM_TAB_099,TypeScript,0.0079,0.1915,5,0.2048,8
SRM_TAB_099,SQL,0.0045,0.4996,6,0.2048,8
SRM_TAB_099,React,-0.0027,0.29,2,0.2048,8
SRM_TAB_099,Angular,-0.0049,0.1915,2,0.2048,8
SRM_TAB_099,Node.js,0.0113,0.29,6,0.2048,8
SRM_TAB_099,Django,-0.0027,0.2143,4,0.2048,8
SRM_TAB_099,Flask,0.0086,0.29,5,0.2048,8
SRM_TAB_099,Spring Boot,-0.0047,0.0,0,0.2048,8
SRM_TAB_099,TensorFlow,0.0013,0.1915,3,0.2048,8
SRM_TAB_099,PyTorch,0.004,0.4996,2,0.2048,8
SRM_TAB_099,Scikit-learn,-0.0074,0.2143,2,0.2048,8
SRM_TAB_099,Pandas,0.0023,0.29,3,0.2048,8
SRM_TAB_099,NumPy,-0.0009,0.1915,2,0.2048,8
SRM_TAB_099,AWS,-0.003,0.29,2,0.2048,8
SRM_TAB_099,Azure,0.0024,0.1915,3,0.2048,8
SRM_TAB_099,GCP,-0.0024,0.0,0,0.2048,8
SRM_TAB_099,Docker,0.0004,0.0408,2,0.2048,8
SRM_TAB_099,Kubernetes,-0.0021,0.036,1,0.2048,8
SRM_TAB_099,Git,-0.0052,0.0,0,0.2048,8
SRM_TAB_099,MongoDB,-0.0001,0.036,1,0.2048,8
SRM_TAB_099,PostgreSQL,-0.0045,0.0408,1,0.2048,8
SRM_TAB_099,MySQL,-0.0006,0.0408,1,0.2048,8
SRM_TAB_099,Redis,-0.0026,0.0,0,0.2048,8
SRM_TAB_099,HTML/CSS,-0.0077,0.0,0,0.2048,8
SRM_TAB_099,REST APIs,-0.0026,0.0,0,0.2048,8
SRM_TAB_099,Linux,-0.0025,0.036,1,0.2048,8
SRM_TAB_099,Tableau,-0.0029,0.0,0,0.2048,8
SRM_TAB_099,Power BI,0.0,0.0,0,0.2048,8
SRM_TAB_099,Excel,-0.0098,0.036,1,0.2048,8
SRM_TAB_099,Communication,-0.0035,0.0,0,0.2048,8
SRM_TAB_099,Leadership,-0.0026,0.0,0,0.2048,8
SRM_TAB_100,Python,-0.0117,0.2637,1,0.205,8
SRM_TAB_100,Java,-0.005,0.4339,4,0.205,8
SRM_TAB_100,C,-0.0028,0.4339,2,0.205,8
SRM_TAB_100,C++,-0.0027,0.4339,7,0.205,8
SRM_TAB_100,JavaScript,-0.0324,0.0892,2,0.205,8
SRM_TAB_100,TypeScript,-0.0018,0.0892,4,0.205,8
SRM_TAB_100,SQL,-0.006,0.4339,5,0.205,8
SRM_TAB_100,React,-0.0033,0.2637,2,0.205,8
SRM_TAB_100,Angular,-0.0124,0.0892,1,0.205,8
SRM_TAB_100,Node.js,0.0026,0.2637,6,0.205,8
SRM_TAB_100,Django,-0.0109,0.1152,3,0.205,8
SRM_TAB_100,Flask,0.0019,0.2637,5,0.205,8
SRM_TAB_100,Spring Boot,-0.009,0.0,0,0.205,8
SRM_TAB_100,TensorFlow,-0.0057,0.0892,2,0.205,8
SRM_TAB_100,PyTorch,0.0,0.4339,1,0.205,8
SRM_TAB_100,Scikit-learn,-0.0112,0.1152,1,0.205,8
SRM_TAB_100,Pandas,-0.0068,0.2637,3,0.205,8
SRM_TAB_100,NumPy,-0.0043,0.0892,1,0.205,8
SRM_TAB_100,AWS,-0.0102,0.2637,2,0.205,8
SRM_TAB_100,Azure,-0.0087,0.0892,3,0.205,8
SRM_TAB_100,GCP,-0.0024,0.0,0,0.205,8
SRM_TAB_100,Docker,-0.0048,0.0083,0,0.205,8
SRM_TAB_100,Kubernetes,-0.0018,0.0,0,0.205,8
SRM_TAB_100,Git,-0.0013,0.0083,0,0.205,8
SRM_TAB_100,MongoDB,-0.0024,0.0083,0,0.205,8
SRM_TAB_100,PostgreSQL,-0.0066,0.0,0,0.205,8
SRM_TAB_100,MySQL,-0.0022,0.0083,0,0.205,8
SRM_TAB_100,Redis,-0.0018,0.0,0,0.205,8
SRM_TAB_100,HTML/CSS,-0.0043,0.0,0,0.205,8
SRM_TAB_100,REST APIs,-0.0018,0.0,0,0.205,8
SRM_TAB_100,Linux,-0.0048,0.0083,0,0.205,8
SRM_TAB_100,Tableau,-0.0023,0.0083,0,0.205,8
SRM_TAB_100,Power BI,0.0,0.0,0,0.205,8
SRM_TAB_100,Excel,-0.0037,0.0,0,0.205,8
SRM_TAB_100,Communication,-0.0024,0.0083,0,0.205,8
SRM_TAB_100,Leadership,-0.0018,0.0,0,0.205,8
SRM_TAB_101,Python,-0.0082,0.1424,1,0.0678,8
SRM_TAB_101,Java,0.0019,0.3267,3,0.0678,8
SRM_TAB_101,C,0.0029,0.3267,2,0.0678,8
SRM_TAB_101,C++,0.0016,0.3267,2,0.0678,8
SRM_TAB_101,JavaScript,-0.0169,0.0,0,0.0678,8
SRM_TAB_101,TypeScript,-0.0003,0.0,0,0.0678,8
SRM_TAB_101,SQL,-0.0037,0.3267,2,0.0678,8
SRM_TAB_101,React,-0.0009,0.1424,1,0.0678,8
SRM_TAB_101,Angular,-0.0027,0.0,0,0.0678,8
SRM_TAB_101,Node.js,0.0009,0.1424,2,0.0678,8
SRM_TAB_101,Django,-0.0057,0.0204,1,0.0678,8
SRM_TAB_101,Flask,-0.0019,0.1424,2,0.0678,8
SRM_TAB_101,Spring Boot,-0.0023,0.0,0,0.0678,8
SRM_TAB_101,TensorFlow,-0.0009,0.0,0,0.0678,8
SRM_TAB_101,PyTorch,0.0043,0.3267,1,0.0678,8
SRM_TAB_101,Scikit-learn,-0.004,0.0204,1,0.0678,8
SRM_TAB_101,Pandas,-0.002,0.0087,0,0.0678,8
SRM_TAB_101,NumPy,-0.001,0.0087,0,0.0678,8
SRM_TAB_101,AWS,-0.0029,0.0087,0,0.0678,8
SRM_TAB_101,Azure,-0.0038,0.0,0,0.0678,8
SRM_TAB_101,GCP,-0.0,0.0,0,0.0678,8
SRM_TAB_101,Docker,0.0002,0.0087,0,0.0678,8
SRM_TAB_101,Kubernetes,-0.0008,0.0,0,0.0678,8
SRM_TAB_101,Git,-0.0002,0.0087,0,0.0678,8
SRM_TAB_101,MongoDB,0.0,0.0,0,0.0678,8
SRM_TAB_101,PostgreSQL,-0.0015,0.0032,0,0.0678,8
SRM_TAB_101,MySQL,0.0001,0.0087,0,0.0678,8
SRM_TAB_101,Redis,-0.0008,0.0,0,0.0678,8
SRM_TAB_101,HTML/CSS,-0.0025,0.0,0,0.0678,8
SRM_TAB_101,REST APIs,-0.0,0.0,0,0.0678,8
SRM_TAB_101,Linux,0.0001,0.0087,0,0.0678,8
SRM_TAB_101,Tableau,0.0001,0.0087,0,0.0678,8
SRM_TAB_101,Power BI,0.0,0.0,0,0.0678,8
SRM_TAB_101,Excel,-0.0025,0.0,0,0.0678,8
SRM_TAB_101,Communication,-0.0005,0.0087,0,0.0678,8
SRM_TAB_101,Leadership,-0.0008,0.0,0,0.0678,8
SRM_TAB_102,Python,-0.0011,0.0,0,0.058,8
SRM_TAB_102,Java,0.0034,0.2683,2,0.058,8
SRM_TAB_102,C,-0.0013,0.0126,2,0.058,8
SRM_TAB_102,C++,-0.0089,0.0001,0,0.058,8
SRM_TAB_102,JavaScript,-0.0036,0.0,0,0.058,8
SRM_TAB_102,TypeScript,-0.0009,0.0017,0,0.058,8
SRM_TAB_102,SQL,-0.0025,0.0017,0,0.058,8
SRM_TAB_102,React,-0.0051,0.0126,1,0.058,8
SRM_TAB_102,Angular,-0.0,0.0,0,0.058,8
SRM_TAB_102,Node.js,-0.0018,0.002,0,0.058,8
SRM_TAB_102,Django,-0.0041,0.0509,1,0.058,8
SRM_TAB_102,Flask,-0.002,0.0,0,0.058,8
SRM_TAB_102,Spring Boot,-0.0001,0.0,0,0.058,8
SRM_TAB_102,TensorFlow,-0.0009,0.0017,0,0.058,8
SRM_TAB_102,PyTorch,0.0,0.0001,0,0.058,8
SRM_TAB_102,Scikit-learn,-0.0026,0.002,0,0.058,8
SRM_TAB_102,Pandas,-0.0026,0.0,0,0.058,8
SRM_TAB_102,NumPy,-0.0009,0.0,0,0.058,8
SRM_TAB_102,AWS,-0.0016,0.0,0,0.058,8
SRM_TAB_102,Azure,-0.001,0.0,0,0.058,8
SRM_TAB_102,GCP,-0.003,0.0,0,0.058,8
SRM_TAB_102,Docker,-0.0006,0.0,0,0.058,8
SRM_TAB_102,Kubernetes,0.0,0.0017,0,0.058,8
SRM_TAB_102,Git,-0.0024,0.0126,2,0.058,8
SRM_TAB_102,MongoDB,0.0002,0.0126,1,0.058,8
SRM_TAB_102,PostgreSQL,-0.0,0.0,0,0.058,8
SRM_TAB_102,MySQL,0.0003,0.0126,2,0.058,8
SRM_TAB_102,Redis,-0.0021,0.0,0,0.058,8
SRM_TAB_102,HTML/CSS,-0.0,0.0,0,0.058,8
SRM_TAB_102,REST APIs,-0.0,0.0,0,0.058,8
SRM_TAB_102,Linux,-0.0005,0.002,0,0.058,8
SRM_TAB_102,Tableau,-0.003,0.0,0,0.058,8
SRM_TAB_102,Power BI,0.0,0.0,0,0.058,8
SRM_TAB_102,Excel,-0.0042,0.0017,0,0.058,8
SRM_TAB_102,Communication,0.0,0.0,0,0.058,8
SRM_TAB_102,Leadership,-0.0,0.0,0,0.058,8
SRM_TAB_103,Python,-0.0049,0.0,0,0.0531,8
SRM_TAB_103,Java,-0.005,0.0273,2,0.0531,8
SRM_TAB_103,C,-0.0058,0.0273,1,0.0531,8
SRM_TAB_103,C++,-0.009,0.0273,1,0.0531,8
SRM_TAB_103,JavaScript,-0.0086,0.0,0,0.0531,8
SRM_TAB_103,TypeScript,-0.0043,0.0,0,0.0531,8
SRM_TAB_103,SQL,-0.0065,0.0273,1,0.0531,8
SRM_TAB_103,React,-0.0049,0.0,0,0.0531,8
SRM_TAB_103,Angular,-0.0056,0.0,0,0.0531,8
SRM_TAB_103,Node.js,-0.0068,0.0,0,0.0531,8
SRM_TAB_103,Django,-0.0068,0.0222,1,0.0531,8
SRM_TAB_103,Flask,-0.0042,0.0222,1,0.0531,8
SRM_TAB_103,Spring Boot,-0.003,0.0,0,0.0531,8
SRM_TAB_103,TensorFlow,-0.0043,0.0,0,0.0531,8
SRM_TAB_103,PyTorch,-0.0025,0.0273,1,0.0531,8
SRM_TAB_103,Scikit-learn,-0.0055,0.0222,1,0.0531,8
SRM_TAB_103,Pandas,-0.0062,0.0,0,0.0531,8
SRM_TAB_103,NumPy,-0.0042,0.0,0,0.0531,8
SRM_TAB_103,AWS,-0.0073,0.0,0,0.0531,8
SRM_TAB_103,Azure,-0.0057,0.0,0,0.0531,8
SRM_TAB_103,GCP,-0.0011,0.0,0,0.0531,8
SRM_TAB_103,Docker,-0.0029,0.0,0,0.0531,8
SRM_TAB_103,Kubernetes,-0.0009,0.0,0,0.0531,8
SRM_TAB_103,Git,-0.0045,0.0,0,0.0531,8
SRM_TAB_103,MongoDB,-0.0018,0.0,0,0.0531,8
SRM_TAB_103,PostgreSQL,-0.003,0.0,0,0.0531,8
SRM_TAB_103,MySQL,-0.0026,0.0,0,0.0531,8
SRM_TAB_103,Redis,-0.0008,0.0,0,0.0531,8
SRM_TAB_103,HTML/CSS,-0.002,0.0,0,0.0531,8
SRM_TAB_103,REST APIs,-0.0008,0.0,0,0.0531,8
SRM_TAB_103,Linux,-0.0029,0.0,0,0.0531,8
SRM_TAB_103,Tableau,-0.0018,0.0,0,0.0531,8
SRM_TAB_103,Power BI,0.0,0.0,0,0.0531,8
SRM_TAB_103,Excel,-0.0018,0.0,0,0.0531,8
SRM_TAB_103,Communication,-0.0018,0.0,0,0.0531,8
SRM_TAB_103,Leadership,-0.0008,0.0,0,0.0531,8
SRM_TAB_104,Python,-0.0244,0.0944,1,0.1813,8
SRM_TAB_104,Java,-0.005,0.4005,4,0.1813,8
SRM_TAB_104,C,-0.0056,0.4005,2,0.1813,8
SRM_TAB_104,C++,-0.0077,0.4005,7,0.1813,8
SRM_TAB_104,JavaScript,-0.0333,0.0573,2,0.1813,8
SRM_TAB_104,TypeScript,-0.0054,0.0573,4,0.1813,8
SRM_TAB_104,SQL,-0.0133,0.4005,5,0.1813,8
SRM_TAB_104,React,-0.0081,0.0944,2,0.1813,8
SRM_TAB_104,Angular,-0.0172,0.0573,1,0.1813,8
SRM_TAB_104,Node.js,-0.0023,0.0944,6,0.1813,8
SRM_TAB_104,Django,-0.0189,0.0934,3,0.1813,8
SRM_TAB_104,Flask,-0.0056,0.0944,5,0.1813,8
SRM_TAB_104,Spring Boot,-0.0077,0.0,0,0.1813,8
SRM_TAB_104,TensorFlow,-0.0061,0.0573,2,0.1813,8
SRM_TAB_104,PyTorch,-0.0017,0.4005,1,0.1813,8
SRM_TAB_104,Scikit-learn,-0.0142,0.0934,1,0.1813,8
SRM_TAB_104,Pandas,-0.0085,0.0944,3,0.1813,8
SRM_TAB_104,NumPy,-0.0088,0.0573,1,0.1813,8
SRM_TAB_104,AWS,-0.0149,0.0944,2,0.1813,8
SRM_TAB_104,Azure,-0.0084,0.0573,3,0.1813,8
SRM_TAB_104,GCP,-0.0024,0.0,0,0.1813,8
SRM_TAB_104,Docker,-0.0058,0.0,0,0.1813,8
SRM_TAB_104,Kubernetes,-0.0043,0.0,0,0.1813,8
SRM_TAB_104,Git,-0.0056,0.0,0,0.1813,8
SRM_TAB_104,MongoDB,-0.0034,0.0,0,0.1813,8
SRM_TAB_104,PostgreSQL,-0.0065,0.0,0,0.1813,8
SRM_TAB_104,MySQL,-0.0039,0.0,0,0.1813,8
SRM_TAB_104,Redis,-0.0017,0.0,0,0.1813,8
SRM_TAB_104,HTML/CSS,-0.0067,0.0,0,0.1813,8
SRM_TAB_104,REST APIs,-0.0017,0.0,0,0.1813,8
SRM_TAB_104,Linux,-0.0058,0.0,0,0.1813,8
SRM_TAB_104,Tableau,-0.0032,0.0,0,0.1813,8
SRM_TAB_104,Power BI,0.0,0.0,0,0.1813,8
SRM_TAB_104,Excel,-0.011,0.0,0,0.1813,8
SRM_TAB_104,Communication,-0.0039,0.0,0,0.1813,8
SRM_TAB_104,Leadership,-0.0017,0.0,0,0.1813,8
SRM_TAB_105,Python,-0.0222,0.2483,1,0.1952,8
SRM_TAB_105,Java,-0.0016,0.3666,4,0.1952,8
SRM_TAB_105,C,-0.0016,0.3666,2,0.1952,8
SRM_TAB_105,C++,-0.0054,0.3666,7,0.1952,8
SRM_TAB_105,JavaScript,-0.0349,0.1544,2,0.1952,8
SRM_TAB_105,TypeScript,0.006,0.1544,4,0.1952,8
SRM_TAB_105,SQL,-0.0063,0.3666,5,0.1952,8
SRM_TAB_105,React,-0.0058,0.2483,2,0.1952,8
SRM_TAB_105,Angular,-0.0094,0.1544,1,0.1952,8
SRM_TAB_105,Node.js,0.006,0.2483,6,0.1952,8
SRM_TAB_105,Django,-0.0123,0.1544,3,0.1952,8
SRM_TAB_105,Flask,0.0023,0.2483,5,0.1952,8
SRM_TAB_105,Spring Boot,-0.008,0.0,0,0.1952,8
SRM_TAB_105,TensorFlow,-0.0013,0.1544,2,0.1952,8
SRM_TAB_105,PyTorch,0.0007,0.3666,1,0.1952,8
SRM_TAB_105,Scikit-learn,-0.0126,0.1116,1,0.1952,8
SRM_TAB_105,Pandas,-0.0017,0.2483,3,0.1952,8
SRM_TAB_105,NumPy,-0.0023,0.1544,1,0.1952,8
SRM_TAB_105,AWS,-0.0071,0.2483,2,0.1952,8
SRM_TAB_105,Azure,-0.0022,0.1544,3,0.1952,8
SRM_TAB_105,GCP,-0.0026,0.0,0,0.1952,8
SRM_TAB_105,Docker,-0.0004,0.0095,0,0.1952,8
SRM_TAB_105,Kubernetes,-0.0021,0.0081,0,0.1952,8
SRM_TAB_105,Git,-0.0055,0.0,0,0.1952,8
SRM_TAB_105,MongoDB,-0.0006,0.0081,0,0.1952,8
SRM_TAB_105,PostgreSQL,-0.0047,0.0095,0,0.1952,8
SRM_TAB_105,MySQL,-0.0012,0.0095,0,0.1952,8
SRM_TAB_105,Redis,-0.0022,0.0,0,0.1952,8
SRM_TAB_105,HTML/CSS,-0.0078,0.0,0,0.1952,8
SRM_TAB_105,REST APIs,-0.0022,0.0,0,0.1952,8
SRM_TAB_105,Linux,-0.0032,0.0081,0,0.1952,8
SRM_TAB_105,Tableau,-0.0033,0.0,0,0.1952,8
SRM_TAB_105,Power BI,0.0,0.0,0,0.1952,8
SRM_TAB_105,Excel,-0.0099,0.0081,0,0.1952,8
SRM_TAB_105,Communication,-0.0039,0.0,0,0.1952,8
SRM_TAB_105,Leadership,-0.0022,0.0,0,0.1952,8
SRM_TAB_106,Python,-0.0021,0.1889,3,0.0645,8
SRM_TAB_106,Java,0.0046,0.4002,5,0.0645,8
SRM_TAB_106,C,0.0043,0.4002,4,0.0645,8
SRM_TAB_106,C++,0.0055,0.4002,5,0.0645,8
SRM_TAB_106,JavaScript,-0.01,0.0836,2,0.0645,8
SRM_TAB_106,TypeScript,0.0022,0.0836,2,0.0645,8
SRM_TAB_106,SQL,0.0018,0.4002,4,0.0645,8
SRM_TAB_106,React,-0.0005,0.1889,1,0.0645,8
SRM_TAB_106,Angular,-0.0005,0.0836,2,0.0645,8
SRM_TAB_106,Node.js,0.0039,0.1889,4,0.0645,8
SRM_TAB_106,Django,-0.0015,0.1123,3,0.0645,8
SRM_TAB_106,Flask,0.0057,0.1889,5,0.0645,8
SRM_TAB_106,Spring Boot,-0.0022,0.0,0,0.0645,8
SRM_TAB_106,TensorFlow,-0.0006,0.0836,1,0.0645,8
SRM_TAB_106,PyTorch,-0.0007,0.0253,2,0.0645,8
SRM_TAB_106,Scikit-learn,-0.0017,0.1123,2,0.0645,8
SRM_TAB_106,Pandas,0.0021,0.1889,3,0.0645,8
SRM_TAB_106,NumPy,0.0004,0.0253,2,0.0645,8
SRM_TAB_106,AWS,0.0022,0.1889,3,0.0645,8
SRM_TAB_106,Azure,0.001,0.0836,2,0.0645,8
SRM_TAB_106,GCP,-0.0005,0.0,0,0.0645,8
SRM_TAB_106,Docker,0.0006,0.0253,3,0.0645,8
SRM_TAB_106,Kubernetes,-0.0006,0.0,0,0.0645,8
SRM_TAB_106,Git,-0.0,0.0253,2,0.0645,8
SRM_TAB_106,MongoDB,0.0,0.0,0,0.0645,8
SRM_TAB_106,PostgreSQL,-0.001,0.0134,1,0.0645,8
SRM_TAB_106,MySQL,0.0002,0.0134,1,0.0645,8
SRM_TAB_106,Redis,-0.0006,0.0,0,0.0645,8
SRM_TAB_106,HTML/CSS,-0.0012,0.0,0,0.0645,8
SRM_TAB_106,REST APIs,-0.0006,0.0,0,0.0645,8
SRM_TAB_106,Linux,-0.0001,0.0253,2,0.0645,8
SRM_TAB_106,Tableau,-0.0002,0.0253,1,0.0645,8
SRM_TAB_106,Power BI,0.0,0.0,0,0.0645,8
SRM_TAB_106,Excel,-0.0007,0.0,0,0.0645,8
SRM_TAB_106,Communication,-0.0002,0.0253,1,0.0645,8
SRM_TAB_106,Leadership,-0.0006,0.0,0,0.0645,8
SRM_TAB_107,Python,-0.0129,0.0132,1,0.0705,8
SRM_TAB_107,Java,-0.0013,0.2892,3,0.0705,8
SRM_TAB_107,C,-0.0002,0.2892,3,0.0705,8
SRM_TAB_107,C++,-0.0006,0.2892,2,0.0705,8
SRM_TAB_107,JavaScript,-0.0212,0.0,0,0.0705,8
SRM_TAB_107,TypeScript,-0.0009,0.0,0,0.0705,8
SRM_TAB_107,SQL,-0.0087,0.2892,1,0.0705,8
SRM_TAB_107,React,-0.0021,0.0132,1,0.0705,8
SRM_TAB_107,Angular,-0.0025,0.0,0,0.0705,8
SRM_TAB_107,Node.js,-0.0031,0.0095,0,0.0705,8
SRM_TAB_107,Django,-0.0061,0.0132,2,0.0705,8
SRM_TAB_107,Flask,-0.0056,0.0119,1,0.0705,8
SRM_TAB_107,Spring Boot,-0.002,0.0,0,0.0705,8
SRM_TAB_107,TensorFlow,-0.0013,0.0,0,0.0705,8
SRM_TAB_107,PyTorch,0.0039,0.2892,3,0.0705,8
SRM_TAB_107,Scikit-learn,-0.0028,0.0132,2,0.0705,8
SRM_TAB_107,Pandas,-0.0026,0.0132,1,0.0705,8
SRM_TAB_107,NumPy,-0.0012,0.0132,1,0.0705,8
SRM_TAB_107,AWS,-0.0031,0.0132,1,0.0705,8
SRM_TAB_107,Azure,-0.0044,0.0,0,0.0705,8
SRM_TAB_107,GCP,-0.0,0.0,0,0.0705,8
SRM_TAB_107,Docker,0.0002,0.0132,1,0.0705,8
SRM_TAB_107,Kubernetes,-0.0001,0.0,0,0.0705,8
SRM_TAB_107,Git,0.0007,0.0132,5,0.0705,8
SRM_TAB_107,MongoDB,0.0,0.0,0,0.0705,8
SRM_TAB_107,PostgreSQL,-0.0009,0.0006,0,0.0705,8
SRM_TAB_107,MySQL,0.0002,0.0132,1,0.0705,8
SRM_TAB_107,Redis,-0.0001,0.0,0,0.0705,8
SRM_TAB_107,HTML/CSS,-0.0019,0.0,0,0.0705,8
SRM_TAB_107,REST APIs,0.0,0.0,0,0.0705,8
SRM_TAB_107,Linux,0.0002,0.0132,1,0.0705,8
SRM_TAB_107,Tableau,0.0002,0.0132,1,0.0705,8
SRM_TAB_107,Power BI,0.0,0.0,0,0.0705,8
SRM_TAB_107,Excel,-0.0019,0.0,0,0.0705,8
SRM_TAB_107,Communication,-0.0005,0.0132,2,0.0705,8
SRM_TAB_107,Leadership,-0.0001,0.0,0,0.0705,8
SRM_TAB_108,Python,-0.0109,0.0777,2,0.0628,8
SRM_TAB_108,Java,0.0029,0.4929,5,0.0628,8
SRM_TAB_108,C,0.0042,0.4929,4,0.0628,8
SRM_TAB_108,C++,0.0021,0.4929,6,0.0628,8
SRM_TAB_108,JavaScript,-0.0142,0.03,2,0.0628,8
SRM_TAB_108,TypeScript,0.0,0.03,3,0.0628,8
SRM_TAB_108,SQL,-0.0003,0.4929,4,0.0628,8
SRM_TAB_108,React,-0.0025,0.0777,1,0.0628,8
SRM_TAB_108,Angular,-0.0054,0.03,1,0.0628,8
SRM_TAB_108,Node.js,0.0001,0.0777,4,0.0628,8
SRM_TAB_108,Django,-0.0079,0.0617,2,0.0628,8
SRM_TAB_108,Flask,-0.0007,0.0777,5,0.0628,8
SRM_TAB_108,Spring Boot,-0.002,0.0,0,0.0628,8
SRM_TAB_108,TensorFlow,-0.0016,0.03,1,0.0628,8
SRM_TAB_108,PyTorch,-0.0019,0.0114,1,0.0628,8
SRM_TAB_108,Scikit-learn,-0.0036,0.0617,2,0.0628,8
SRM_TAB_108,Pandas,-0.0016,0.0777,3,0.0628,8
SRM_TAB_108,NumPy,-0.0009,0.0114,1,0.0628,8
SRM_TAB_108,AWS,-0.0027,0.0777,3,0.0628,8
SRM_TAB_108,Azure,-0.0003,0.03,2,0.0628,8
SRM_TAB_108,GCP,-0.0009,0.0,0,0.0628,8
SRM_TAB_108,Docker,-0.0018,0.0114,1,0.0628,8
SRM_TAB_108,Kubernetes,-0.0004,0.0,0,0.0628,8
SRM_TAB_108,Git,-0.0002,0.0114,2,0.0628,8
SRM_TAB_108,MongoDB,-0.0,0.0,0,0.0628,8
SRM_TAB_108,PostgreSQL,-0.0023,0.0,0,0.0628,8
SRM_TAB_108,MySQL,-0.0009,0.0,0,0.0628,8
SRM_TAB_108,Redis,-0.0004,0.0,0,0.0628,8
SRM_TAB_108,HTML/CSS,-0.0014,0.0,0,0.0628,8
SRM_TAB_108,REST APIs,-0.0004,0.0,0,0.0628,8
SRM_TAB_108,Linux,-0.0018,0.0114,1,0.0628,8
SRM_TAB_108,Tableau,-0.0008,0.0114,1,0.0628,8
SRM_TAB_108,Power BI,0.0,0.0,0,0.0628,8
SRM_TAB_108,Excel,-0.0014,0.0,0,0.0628,8
SRM_TAB_108,Communication,-0.0008,0.0114,1,0.0628,8
SRM_TAB_108,Leadership,-0.0004,0.0,0,0.0628,8
SRM_TAB_109,Python,-0.006,0.2337,2,0.0572,8
SRM_TAB_109,Java,0.0059,0.4312,3,0.0572,8
SRM_TAB_109,C,0.0053,0.4312,3,0.0572,8
SRM_TAB_109,C++,0.0045,0.4312,3,0.0572,8
SRM_TAB_109,JavaScript,-0.0148,0.1016,1,0.0572,8
SRM_TAB_109,TypeScript,0.0001,0.0068,0,0.0572,8
SRM_TAB_109,SQL,0.0024,0.4312,3,0.0572,8
SRM_TAB_109,React,0.0032,0.2337,3,0.0572,8
SRM_TAB_109,Angular,-0.0,0.0068,0,0.0572,8
SRM_TAB_109,Node.js,0.0068,0.2337,5,0.0572,8
SRM_TAB_109,Django,-0.0032,0.0687,1,0.0572,8
SRM_TAB_109,Flask,0.0012,0.2337,3,0.0572,8
SRM_TAB_109,Spring Boot,-0.0,0.0,0,0.0572,8
SRM_TAB_109,TensorFlow,-0.0001,0.1016,1,0.0572,8
SRM_TAB_109,PyTorch,0.0058,0.4312,3,0.0572,8
SRM_TAB_109,Scikit-learn,-0.0017,0.0687,2,0.0572,8
SRM_TAB_109,Pandas,0.0014,0.1016,1,0.0572,8
SRM_TAB_109,NumPy,0.0015,0.1016,2,0.0572,8
SRM_TAB_109,AWS,0.0,0.1016,2,0.0572,8
SRM_TAB_109,Azure,0.0026,0.1016,2,0.0572,8
SRM_TAB_109,GCP,-0.0,0.0,0,0.0572,8
SRM_TAB_109,Docker,0.0002,0.0058,0,0.0572,8
SRM_TAB_109,Kubernetes,-0.0012,0.0,0,0.0572,8
SRM_TAB_109,Git,-0.0006,0.014,3,0.0572,8
SRM_TAB_109,MongoDB,0.0,0.0001,0,0.0572,8
SRM_TAB_109,PostgreSQL,-0.0012,0.0058,0,0.0572,8
SRM_TAB_109,MySQL,0.0002,0.014,1,0.0572,8
SRM_TAB_109,Redis,-0.0012,0.0,0,0.0572,8
SRM_TAB_109,HTML/CSS,-0.0013,0.0056,0,0.0572,8
SRM_TAB_109,REST APIs,0.0,0.0,0,0.0572,8
SRM_TAB_109,Linux,0.0001,0.0046,0,0.0572,8
SRM_TAB_109,Tableau,0.0002,0.014,1,0.0572,8
SRM_TAB_109,Power BI,0.0,0.0,0,0.0572,8
SRM_TAB_109,Excel,0.0002,0.0058,0,0.0572,8
SRM_TAB_109,Communication,0.0003,0.014,1,0.0572,8
SRM_TAB_109,Leadership,-0.0012,0.0,0,0.0572,8
SRM_TAB_110,Python,-0.0166,0.1711,2,0.2087,8
SRM_TAB_110,Java,0.0046,0.4337,5,0.2087,8
SRM_TAB_110,C,0.0071,0.4337,6,0.2087,8
SRM_TAB_110,C++,0.0006,0.4337,9,0.2087,8
SRM_TAB_110,JavaScript,-0.0328,0.0465,2,0.2087,8
SRM_TAB_110,TypeScript,0.0022,0.0573,5,0.2087,8
SRM_TAB_110,SQL,-0.0034,0.4337,6,0.2087,8
SRM_TAB_110,React,-0.004,0.1711,4,0.2087,8
SRM_TAB_110,Angular,-0.0044,0.0692,2,0.2087,8
SRM_TAB_110,Node.js,0.0053,0.1711,7,0.2087,8
SRM_TAB_110,Django,-0.008,0.1426,4,0.2087,8
SRM_TAB_110,Flask,-0.0024,0.1711,5,0.2087,8
SRM_TAB_110,Spring Boot,-0.0021,0.0,0,0.2087,8
SRM_TAB_110,TensorFlow,-0.0014,0.0573,3,0.2087,8
